title,description,link
Business Development Officers - Insurance at MNS Risk and Insurance Brokers Ltd,"Key Responsibilities
Client Acquisition - Identify and pursue new business opportunities by networking, referrals, and cold calling to build a robust client portfolio.
Relationship Management - Develop and maintain strong relationships with clients, ensuring their needs are met and their expectations exceeded.
Sales Strategy - Collaborate with the team to design and implement effective sales strategies to achieve revenue targets.
Market Research - Monitor industry trends, market conditions, and competitor activities to identify new opportunities and areas for growth.
Proposal Development - Prepare and present compelling proposals and quotations to prospective clients.
Client Retention - Work closely with the customer service team to ensure high levels of client satisfaction and retention.
Reporting - Maintain accurate records of all sales activities and provide regular reports to management.
Qualifications and Requirements
Bachelor’s degree in business, Marketing, Insurance or a related field.
Certificate of proficiency (COP)
A minimum of 1–2 years’ experience in Bancassurance or insurance field
Experience in business development, sales, or client relationship management within the insurance industry.
Strong knowledge of insurance products and services.
Excellent communication, negotiation and presentation skills.
Results-oriented with a track record of meeting or exceeding sales targets.
Ability to work independently and as part of a team.
NB. Please indicate your preferred location in your application; Kakamega, Kitui, Kisii and Machakos",https://www.myjobmag.co.ke/job/business-development-officers-insurance-mns-risk-and-insurance-brokers-ltd-2
"Senior Specialist/Lead, Business Development and Project Investment Readiness, Climate Projects - Africa at South Pole","Main tasks and responsibilities
Initiate project business development across the region, with a particular focus on selected Article 6-eligible countries.
Establish and build relationships with project partners via “cold calls” and network approaches.
Ensure that business development flows and processes (including documentation and interaction with other teams) align with the company guidelines.
Manage and maintain our global database (i.e., Salesforce), ensuring that information regarding project leads and opportunities are well recorded and updated.
Coordination and collaboration with other teams within South Pole globally in regard to project leads and opportunities.
Source new project leads and opportunities for the region aligned to the Certificate’s Commercial Manual and any other guiding document or policy.
Draft contracts and commercial proposals to advance on opportunity development and deal closure. 
Conduct research relevant to new Sustainable Technologies project leads, project developers, project owners, and applicable regulatory regimes/policies in the region
Be at the forefront of new technological approaches for climate mitigation that could be supported through carbon markets, both in the voluntary and compliance markets.
Collect data from Project Partners or other third parties for due diligence, financing plans and budgets, technical, financial, risk assessment and legal documentation.
When relevant, attend meetings/seminars/workshops/events that are strategic for business development team activities.
Apply the internal policies and procedures about the correct use of our internal project management tool for keeping general information, milestones, and cash flow, as well as, the general normativity to ensure harmony between all stakeholders involved in the organization (accounting, registries, projects managers, portfolio, HR, commercial and other internal and external stakeholders)
Participate in the co-creation spaces to develop and provide feedback and offer solutions about the internal process involved in the project management activities.
Identify and prioritize tasks according to the needs of the project, regarding the schedule and budget.
Support in the preparation of presentations and reports to management and clients on project progress and performance.
Keep abreast of relevant policies and regulations related to the carbon market and Article 6.
Others related to the fulfillment of the role deemed necessary.
Requirements
Essential skills and experience
University degree in Economics, Engineering, Environmental Sustainability, Business Development and Environmental management or similar (ideally a Master’s degree or above)
At least 6+ years of relevant experience working in business development, client management or partnership development
Exposure and understanding of Article 6 of the Paris Agreement and its connection to existing carbon markets, standards and regulations.
Experience with deal origination and evaluation will be a plus.
Ability to develop, grow and sustain professional relationships for business development.
 Experience and interest in client management and networking — people skills.
Demonstrated interest or skills in commercial transactions and business acumen.
Comfortable working with international and multicultural teams.
Strong presentation, writing, and communication skills in English and Spanish
Attention to detail and comfortable working on administrative tasks.
Existing networks in fields related to sustainable development, climate action, sustainable technologies and nature-based solutions will be a plus.
Ability to work on assignments that are diverse in nature, apply company policies, processes, and procedures to resolve a complex project-related problem and take decisions in an independent way
Ability to perform multiple activities (coordinate more than one project at a time), according to the company and project requirements, with good performance in terms of time and quality.
Desired skills and experience
Ideally, having managed Article 6-related projects and/or processes
Experience in business development, relationship management, investment analysis or fundraising is beneficial
Proficiency in Customer Relationship Management software (e.g. Salesforce)
Experience in financial analysis tools and concepts for project assessment
Proficiency with MS Office, especially MS Word, MS Excel, MS PowerPoint, Salesforce, and Google Suite
Adaptability and versatility to changing conditions and team composition
Strong analytical skills and problem solving ability.
Availability to travel within the region (10-15% of the time approx.)
French language skills are a strong plus.
Distribution of tasks (%)",https://www.myjobmag.co.ke/job/senior-specialist-lead-business-development-and-project-investment-readiness-climate-projects-africa-south-pole-1
"Core Business Services, Finance & Reporting, Manager at Ernst & Young","THE ROLE
Reporting to the Head of  Finance, the job holder will coordinate and facilitate the budgeting and budgetary control, job costing & inventory review, financial analysis, preparation of financial reports and in liaison with the Partners, Director(s) and Managers, monitor and report on a timely basis the financial performance measures of the various Key Performance Indicators (KPI’s) both at Country and Service Line levels.
In particular, the successful candidate will be required to;
To prepare weekly, monthly, quarterly, and annual financial analysis and reports for strategic and operational meetings for the business at Service lines and Country level
Make presentation of the financial performances to the Partners and managers at the weekly, monthly, or quarterly meetings
To prepare and/or review various financial statements support schedules and balance sheet reconciliation of various accounts
To track project costs and review Inventory reports periodically for various management decisions
To carry out business analysis, engagement metrics reviews and advise on business process re-engineering and operational improvement
Budgeting and planning – prepare budgets and key project plans, review and monitor KPI’s, review project plans and analysis, validation of plans, and various ad-hoc requests from Firm leaders
Prepare various adhoc executive reporting
Ensure compliance with accounting policies and regulatory requirements
Demonstrate a quick grasp of technical issues, act on them, resolve or escalate to the leadership as necessary
Challenge stakeholders insightfully in order to improve process, approach and results
Train and mentor Finance & operations staff as per Firm’s metrics.
Minimum qualifications
Bachelor's degree in Finance, Accounting, Economics, or a Business-related field, with a Second Class Upper or higher.
Qualified Accountant (CPA / ACCA)
Excellent IT skills particularly in MS Excel, Word, PowerPoint and with hands on experience in any ERP system.
Minimum of five years relevant working experience within a busy, automated finance department.
A minimum overall grade of a B in High School/KCSE, and B in both English & Mathematics.
Strong accounting and analytical skills with ability to develop and maintain costs tracking methods of budget performance and variances.
An excellent team player with sound knowledge to assist in delivering the best services to the firm.
Ability to work, effectively communicate and advise senior-level business partners
Excellent business judgment and decision-making skills.
 Skills and Attributes for success:
Strong accounting, analytical and reporting skills with ability to develop and maintain costs tracking methods of budget performance and variances.
An excellent team player with sound knowledge to assist in delivering the best services to the firm.
Ability to work and effectively communicate with senior-level business partners.
Excellent business judgment, and decision-making skills
Strong work organisation, coordination, and execution skills.
 What’s in it for you
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next.
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.
EY offers a competitive remuneration package where you will be rewarded for your personal and team performance.
We are committed to be an inclusive employer and are happy to consider flexible working arrangements.",https://www.myjobmag.co.ke/job/core-business-services-finance-reporting-manager-ernst-amp-young
Business Development Executive (Cleaning/Facilities Management) at Reeds Africa Consult,"To drive business growth by generating new leads, building strong client relationships, and closing sales for cleaning and pest control services.
The executive will also be responsible for leading, motivating, and managing the sales team to achieve departmental targets and support the overall strategic goals of the company.
Job Description
Key Responsibilities:
Business Development & Sales:
Identify and pursue new business opportunities through cold calling, field visits, digital outreach, and referrals.
Develop tailored proposals and quotations based on client needs and site assessments.
Close sales with clients across sectors such as healthcare, hospitality, residential, education, and commercial real estate.
Conduct regular site visits to understand client requirements and ensure satisfaction.
Sales Team Leadership:
Supervise and support the sales team in achieving individual and departmental targets.
Set sales goals, track performance metrics, and provide regular feedback and coaching.
Organize weekly sales meetings, share market insights, and drive performance accountability.
Train and mentor team members to improve product knowledge, sales techniques, and customer handling.
Strategy & Growth:
Develop and implement strategies to increase market share, expand into new segments, and drive consistent revenue growth.
Collaborate with management to design and execute business plans and promotional campaigns.
Analyze sales trends and competitor activities to refine the sales approach.
Client Relationship Management:
Build and maintain strong, long-term client relationships to foster trust and encourage repeat business.
Act as a key contact for major accounts and resolve any client issues promptly and professionally.
Reporting & Administration:
Prepare and present daily, weekly, monthly sales reports and forecasts.
Maintain accurate records of leads and sales 
Ensure all contracts and agreements are properly executed and documented.
Job Requirements
Key Qualifications & Skills:
Bachelor's degree in Business, Sales, Marketing, or related field.
Minimum 3–5 years of experience in B2B sales, with at least 1–2 years in a team leadership or supervisory role.
Experience in cleaning, pest control, hygiene, or facilities management.
Proven leadership, motivational, and coaching skills.
Excellent communication, negotiation, and interpersonal skills.
Proactive, target-driven, and capable of working under minimal supervision.
Strong organizational and reporting abilities.",https://www.myjobmag.co.ke/job/business-development-executive-cleaning-facilities-management-reeds-africa-consult
"Business, Tourism and Hospitality- Project Planning and Management Lecturer 3 at Rongo University","For appointment to the position of Part-Time Lecturer, an applicant must have:
An earned PhD or a Master’s degree in a relevant field from a recognized University; and
Relevant teaching experience at University level or in research or industry",https://www.myjobmag.co.ke/job/business-tourism-and-hospitality-project-planning-and-management-lecturer-3-rongo-university
"Business, Tourism and Hospitality- Hotel and Hospitality Lecturer 3 at Rongo University","For appointment to the position of Part-Time Lecturer, an applicant must have:
An earned PhD or a Master’s degree in a relevant field from a recognized University; and
Relevant teaching experience at University level or in research or industry",https://www.myjobmag.co.ke/job/business-tourism-and-hospitality-hotel-and-hospitality-lecturer-3-rongo-university
"Business, Tourism and Hospitality- Accounting Lecturer 2 at Rongo University","For appointment to the position of Part-Time Lecturer, an applicant must have:
An earned PhD or a Master’s degree in a relevant field from a recognized University; and
Relevant teaching experience at University level or in research or industry",https://www.myjobmag.co.ke/job/business-tourism-and-hospitality-accounting-lecturer-2-rongo-university
"Business, Tourism and Hospitality- Entrepreneurship/Strategic Management Lecturer at Rongo University","For appointment to the position of Part-Time Lecturer, an applicant must have:
An earned PhD or a Master’s degree in a relevant field from a recognized University; and
Relevant teaching experience at University level or in research or industry",https://www.myjobmag.co.ke/job/business-tourism-and-hospitality-entrepreneurship-strategic-management-lecturer-rongo-university
Business Development Manager – Paint Sector at Summit Recruitment and Search,"Key Responsibilities:
Open new markets (Countries) within the African region and develop leads into business
Follow new business opportunities in African Region markets along with management of existing customers
Write proposals and business plans for securing business opportunities
Generate sales for the company according to selected target areas and budget
Foster and develop relationships with customers/clients to understand their needs and be able to respond effectively with a plan of how to meet these
Think strategically – seeing the bigger picture and setting aims and objectives to develop and improve the business
Responsible for the turnover and profitability of the markets
Develop and maintain strong and long lasting relationships with customers
Ensure successful and timely delivery of products/services to customers according to their specifications
Identify opportunities within assigned territories and incorporate into the growth and development of the company
Manage complaints and conflicts with clients effectively and listen to clients to gain an understanding of their needs
Qualification
A relevant Bachelor’s degree in Business Administration or a related field
Proven experience in Sales and Business Development within the Paint or Construction industries, specifically in the Middle East and African markets
Willingness and flexibility to travel extensively across assigned territories to identify and develop new business opportunities
Self-motivated, proactive, and strong problem-solving skills
Excellent interpersonal skills, cultural sensitivity, social competence.
Ability for planning, development and execution of sales & marketing strategies/business plans.
Strong entrepreneurial spirit.",https://www.myjobmag.co.ke/job/business-development-manager-paint-sector-summit-recruitment-and-search
Automotive Engineering Trainer at James Flavian College of Business and Technology,"This is a full-time on-site role for an Automotive Engineering Trainer located in Juja. The Automotive Engineering Trainer will be responsible for delivering high-quality training sessions, developing course materials, and conducting practical workshops. The Trainer will also evaluate student performance, provide mentorship, stay updated with industry advancements, and collaborate with academic staff to ensure curriculum relevance and excellence.
Qualifications
Experience in Automotive Engineering and proficient knowledge in vehicle systems and diagnostics
Ability to develop course materials and training modules
Experience in delivering practical workshops and conducting hands-on training sessions
Strong communication and presentation skills
Bachelor's degree in Automotive Engineering or related field; a Master's degree is a plus
Industry certifications in automotive technology or engineering are advantageous
Excellent organizational and mentoring abilities
Ability to stay updated with the latest industry advancements",https://www.myjobmag.co.ke/job/automotive-engineering-trainer-james-flavian-college-of-business-and-technology-1
"Business Development Officer, Business Banking at Standard Chartered Bank Kenya","Job Summary
Engage New to Bank clients (NTB)  via leads sources like Internal Ecosystem, Supplier & Buy ecosystem, Alliances, targeted lists, online pull and catchment Areas with full range of SME products.
Market, sell and acquire SME New to Bank clients through pro-active and consultative approach and detailed understanding of Customers’ businesses and internal offerings to enhance revenues and profit.
Acquire clients from industries aligned with SME Banking Strategy
Actively engage with the NTB client during the first 3 months and activate & get the client transacting (payments & Collections) and set up and educate clients on online banking usage. 
Offer best of class services to NTB clients.
Ensure proper handover of the client to Relationship Management team after 3 months.
Ensure NTB clients are taken through the 90-day onboarding journey. 
Ensure NTB accounts are correctly funded as per SME strategy.
Maintain integrity of clients’ account opening documentation
Have need based conversations with clients and ensure integrity of information provided to NTB clients at onboarding.
Solution NTB clients for Assets, Trade, Liabilities and Wealth products.
Key Responsibilities
Strategy
Acquire SME Clients with a vintage of above 3 years; Annual Turnover of Kes 120M to 5B and within the SME focus industries
Processes
Ensure that the Anti-Money Laundering requirements and rules are followed strictly.
Ensure all reasonable steps are taken to verify and identify the customers.
Retain adequate records of identification, account opening and transactions.
Make prompt reports of suspicious transactions (STR) and suspicious activities (SAR) using the right internal channels.
Maintain raised awareness of Anti-Money Laundering prevention by attending all staff /attending training sessions, through eLearning or any material updates provided by the Bank.
Ensure zero operation loss and effective complaint management.
Ensure strict compliance and are responsible for achieving and maintaining satisfactory audit standard
Risk Management
Ensure meeting clients requirements while ensuring compliance with regulations and controls set by the bank and external regulatory authorities by all staff.
Read, understand, and comply with all provisions of the Group Code of Conduct
Sound knowledge of all aspects of general banking, retail operations and credit operations/deposit, Wealth and lending products/inspection and audit requirements as applicable
Scanning of customers application forms on EOPs through Africa scan solutions (Maker)
Ensure that the Anti-Money Laundering requirements and rules are followed strictly.
Governance
Awareness and understanding of the regulatory framework in which the Group operates, and the regulatory requirements and expectations relevant to the role. 
Regulatory & Business Conduct
Display exemplary conduct and live by the Group’s Values and Code of Conduct. 
Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.
Effectively and collaboratively identify, escalate, mitigate, and resolve risk, conduct and compliance matters.
Key stakeholders
SME Team Leaders and Relationship Managers.
KYC/CDD unit.
Credit Operations.
GBS Managers and staff for customers’ account opening, servicing and administration.
Transactional Banking
Branch Managers
Branch Operations & Service Manager
Team Managers, Employee Banking
Priority Team Leaders and RMs
Skills and Experience
Financial and Business knowledge
SME multi-product knowledge    
Market and competition Knowledge
Communication Skills
Presentation Skills
Sales Skills
Negotiation Skills 
Qualifications
First degree and requisite technical skills gained through professional associations and practical experience.
2-3 years’ experience in Client onboarding/Relationship Management in a financial institution
Good working knowledge of banking products",https://www.myjobmag.co.ke/job/business-development-officer-business-banking-standard-chartered-bank-kenya
Sales Manager Service & Modernization Business at KONE Corporation,"What will you do?
Strengthen KONE’s market position and customer base.
Engage proactively with customers, promoting lifecycle value solutions.
Enhance customer relationships, loyalty, and profitability.
Oversee key account plans and assign team members to manage them.
Promote KONE’s digital solutions to key decision-makers.
Develop regional and individual sales plans.
Support pricing strategies to improve profitability.
Collect market and competitor insights to identify cross-selling opportunities.
Lead sales processes, ensuring high-quality CRM data and results in orders and profitability.
Set targets, guide the team on customer focus, and approve major tenders/orders.
Coach the sales team to apply KONE’s solution-selling approach effectively.
Manage team performance, develop skills, and ensure a positive onboarding experience.
Motivate the team and plan for succession to achieve long-term success.
Qualifications and Experience
Bachelor’s or master’s degree in economics, Engineering, Business, or a related field.
3–5 years of experience in a managerial or leadership role.
3–5 years of technical experience in the elevator/escalator industry (preferred) or in construction, building materials, or related sectors.
Proven track record in business-to-business (B2B) sales.
Demonstrated experience in sales or sales management.
Strong background in people leadership and team management.
Sales Expertise: In-depth understanding of the sales cycle, customer purchasing behaviors, negotiation techniques, sales reporting, and funnel management.
Business Acumen: Proficient in business planning, budgeting, and performance monitoring.
Service Orientation: Exhibits a customer-centric mindset focusing on delivering exceptional service.
Digital Proficiency: Comfortable with digital tools and enthusiastic about leveraging digital solutions to drive business outcomes.
Communication: Strong command of English, both written and verbal.",https://www.myjobmag.co.ke/job/sales-manager-service-modernization-business-kone-corporation
"Assistant Deputy Director Business Development (Tourism Product & Place Brands), KTB Grade4 at Kenya Tourism Board","Key Responsibilities:
Conceptualize and implement product & place brands according to market requirements on time and within budget
Develops & Implements the tourism products plans
Timely implementation of the departmental annual work plans
Manage the departmental budget & track utilization
Regularly monitor the destination offering: maintain an inventory of resources and attractions, tourist facilities & services.
Implements the recommendations from market study on current and future products /experiences
Engages identified partners in the packaging & promotion of the various product brands and place brands
Builds a database of the members of each the product brand
Establishes Product clubs and regularly engage the members of each product brand on product innovations as well as packaging and promotion of the various products and place brands.
Provides the industry with market intelligence (own and outsourced)
Regular reports on the implemented activities
Supports and mentors the team for them to produce content on each of the product & place brands
Regularly engages with & supports the County governments
Develop effective and interactive product development training tools.
Key Qualifications and Experiences
The ideal candidate must possess the following:
Eight years (8) years’ relevant experience with three (3) years in a supervisory position and with three (3) years in Business Development
Bachelor’s degree in Business Administration, Marketing or a relevant field;-OR-Bachelor’s degree in any field with a Diploma in Business Administration, Marketing
Master’s degree in any of the following is an added advantage; Marketing, Tourism Management, Business Administration or its equivalent qualification from a recognized institution
Member of a recognized professional body
Management course lasting not less than four (4) week from a recognized institution
Proficiency in computer applications
Fulfilling the requirements of Chapter Six of the Constitution",https://www.myjobmag.co.ke/job/assistant-deputy-director-business-development-tourism-product-place-brands-ktb-grade4-kenya-tourism-board
"Assistant Deputy Director, Business Tourism and Events, KTB Grade 4 at Kenya Tourism Board","Key Responsibilities:
Implements policies, strategies, plans and budgets for the department
Undertake MICE audits and maintain a database of MICE facilities and stakeholders and suppliers in Kenya
Develop MICE bidding document(s) that can be used by various organizations to bid for MICE to come to Kenya
Coordinate the participation of KTB and the trade in key MICE exhibitions, events and forums in Kenya and internationally
Implement the packaging and promotion of MICE
Initiate the development of new MICE promotions, affiliate programs and customer retention techniques
Ensure optimal engagement with key sectors including planning and securing meetings with international, national and community leaders in MICE
Coordinates with Deputy Director, Regional Markets and Deputy Director, Business Development in the preparation of their annual work plans, advising them on the establishment of objectives and the effectiveness of events.
Attracts and negotiates collaboration agreements with private companies to support the value return, communication and marketing of business tourism, in line with the marketing strategy
Coordinates the private sector involvement in Business tourism events
Compiles the necessary data to evaluate the performance of the events & exhibitions against objectives and providing regular reports as required by Management.
Manage Activity budgets for the department
Prepare departmental reports including post-event reports
Prepares event plans, concepts and mobilizes trade for participation in events
Negotiates sponsorship deals
Implement business lead development and bidding strategy with industry role-players
Manage KTB’s MICE ambassador programme and communicate with key with key stakeholders such as ministries, embassies, government institutions, NGOs, corporate leaders and universities
Organize and host site inspection visits for confirmed international clients and qualified potential international buyers
Apply tools, metrics and parameters to measure the contribution of the organization to growth of business tourism
Maintain and track potential business leads, sales bids won and lost and produce monthly reports
Compile the necessary data to evaluate the performance of the department against objectives and provide regular reports as required by Management.
Key Qualifications and Experience
The ideal candidate must possess the following:
Minimum of at least eight (8) years’ experience in a relevant field with at least three (3) in Exhibitions and Events Management and with three (3) years in a supervisory position
Bachelor’s degree in Industrial design, Interior design or related field with- OR - Bachelor’s Degree in any field from a recognized institution with Postgraduate
Master’s degree in any of the following is an added advantage; Marketing, Tourism Management, Business Administration or its equivalent qualification from a recognized institution
Diploma in Design from a recognized institution.
Member of a relevant professional body
Management course lasting not less than four (4) weeks
Proficiency in computer applications
Fulfilling the requirements of Chapter Six of the Constitution",https://www.myjobmag.co.ke/job/assistant-deputy-director-business-tourism-and-events-ktb-grade-4-kenya-tourism-board
Human Resource Business Partner – Academics at Kitengela International School,"Job Purpose
The HR Business Partner (HRBP) for Academics serves as a strategic partner to the academic division, supporting faculty and academic functions to achieve organizational goals. This role involves providing tailored HR solutions to support faculty development, academic workforce planning, and overall talent management, while ensuring compliance with employment regulations and HR best practices.
Key duties and responsibilities
Strategic HR Partnership
Collaborate with academic staff, heads of schools, and department heads to align HR strategies with academic goals and objectives.
Act as a trusted advisor to senior academic staff, providing guidance on workforce planning, organizational change, and people development.
Assist in drafting the department's budget and ensure the budget is in line with the school's financial objectives and complies with relevant policies and procedures
Talent Acquisition and Onboarding
Lead the recruitment and selection process for academic staff, including alignment of job descriptions, posting vacancies, and facilitating interview processes, selection and onboarding.
Ensure a seamless onboarding experience for new faculty, supporting them in acclimating to the institution's academic environment.
Academic Relations and Engagement
Address faculty concerns, grievances, and conflict resolution matters with professionalism, confidentiality, and fairness.
Drive initiatives to promote faculty well-being, engagement, and satisfaction, ensuring a positive academic working environment.
Performance Management
Support the implementation of performance review processes for schools and academic staff, promoting continuous feedback and development.
Assist in the creation of professional development plans for academic staff and address performance improvement needs.
Coordinate the appraisals, review, rewards and performance improvements for academic staff
Learning and Development
Identify academic training needs and facilitate professional development opportunities, including workshops, seminars, and conferences.
Support career development initiatives for academic staff, enhancing pathways for leadership and growth.
Policy Development and Compliance
Ensure adherence to HR policies, procedures, and employment laws, maintaining an upto-date understanding of education-specific labor regulations.
Assist in developing and updating HR policies to meet the unique needs of academic staff and comply with regulatory requirements.
Data Management and Reporting
Maintain accurate faculty and academic staff records, including performance appraisals, training completion, and promotions.
Generate reports on HR metrics, such as academic turnover rates, diversity statistics, and satisfaction scores, to support decision-making.
Change Management
Support the implementation of change initiatives within academic units, ensuring smooth transitions and effective communication.
Provide faculty with change management support, training, and guidance during periods of organizational change.
Disciplinary Management
Coordinate disciplinary matters for all academic staff end to end
Record and file all disciplinary files for academic staff with regular updates
Report all disciplinary cases to HR manager in a timely manner for dealing
Handle small claims and grievances at level where necessary
Administrative
Coordinate health insurance scheme for all academic functions and staff
Oversee staff loan facility requisitions and processing by HR from various institutions
Oversee staff welfare activities and employee relations for academic staff
Any other administrative responsibilities assigned to the jobholder by the supervisor within the HR or related special projects from time to time. i.e., security, OSH and partner/stakeholder engagement
Working relationships
Internal Relationships: All Academic Division Staff
External Relationships: Consultants, Employer organizations, vendors and HR professional bodies
Knowledge, experience and qualifications required
Bachelor’s degree in either Human Resource Management, Social Sciences, Business Administration or any other business related field from a recognized institution.
Must be a full member with a valid practicing license from the Institute of Human Resources Management (IHRM).
Minimum of 5 years’ experience in human resources and administration
Key Competencies & Skills
Relationship Building: Ability to build strong relationships with faculty, deans, and senior academic leaders.
Communication: Strong written and verbal communication skills, with the ability to present information clearly and effectively.
Problem-Solving: Ability to resolve complex issues with discretion and sound judgment.
Analytical Skills: Ability to analyze HR data and present insights to support academic decisionmaking.
Adaptability: Capacity to work in a fast-paced academic environment and manage multiple priorities.
Confidentiality: High level of integrity and confidentiality in handling sensitive information",https://www.myjobmag.co.ke/job/human-resource-business-partner-academics-kitengela-international-school
Senior Business Analysis Manager at Stratostaff,"DUTIES AND RESPONSIBILITIES:                   
Lead the Business Analysis Function: Oversee and mentor a team of business analysts, championing the use of data and analytics across all departments to drive performance and strategic alignment.
Deliver Strategic Insights: Convert raw data into actionable insights using advanced analytics (predictive, prescriptive, diagnostic, and descriptive) to inform decisions on investment, process improvements, and growth opportunities.
Appraise Projects & Investments: Evaluate business cases using financial metrics such as IRR, NPV, Payback Period, and ROI, providing decision-makers with clear, data-backed recommendations.
Embed Analytics in Business Processes: Collaborate with cross-functional teams, including finance, operations, and commercial units, to integrate data into daily workflows and long-term planning.
Champion Data Governance: Establish and enforce standards around data quality, privacy, and regulatory compliance across business units.
Drive Change & Adoption: Foster a culture of data literacy and adoption through training, stakeholder engagement, and change management initiatives.
Communicate with Impact: Translate complex analytical findings into clear business narratives through dashboards, visualizations, and reports tailored to senior leaders and non-technical audiences.
Promote Innovation: Introduce new technologies and methodologies that strengthen the analytics infrastructure and support continuous improvement.
Mitigate Risk: Proactively identify potential issues related to data integrity, tech adoption, or process inefficiencies, and drive solutions that ensure business continuity and growth.
 KEY COMPETENCIES:
Strategic Thinking & Vision
Analytical & Critical Thinking
Leadership & People Development
Stakeholder Engagement
Change Management & Agility
Requirements
Minimum 7 years’ experience in business analysis, with at least 3 years in a leadership role.
Bachelor's degree in Business Analytics, Statistics, Data Science, Information Systems, or a related field.
Professional certifications such as CBAP, PMI-PBA, or advanced analytics credentials.
Familiarity with programming languages (SQL, Python, R) is an added advantage.
Strong command of advanced analytics (predictive, prescriptive, and diagnostic) and financial modeling tools.
Experience facilitating training programs or analytics bootcamps is a plus.
Proficient in data visualization platforms such as Power BI, Tableau, or similar tools.
Solid understanding of statistical modelling, forecasting, and data storytelling.
Demonstrated ability to drive business impact through process improvement and analytics.
Experience working with data governance frameworks and regulatory requirements.
Excellent collaboration and communication skills across functional teams.",https://www.myjobmag.co.ke/job/senior-business-analysis-manager-stratostaff
Group Business Performance Manager at Equity Bank Kenya,"Responsible for supporting the Group subsidiaries with strategic planning & budgeting, business projections development & support of the ICAAP process, managing strategic partnership relationships and reporting, cost optimization monitoring, business partnership for the commercial and operations department and subsidiary performance reporting.
Duties & Responsibilities
Collaborate with subsidiary finance functions and department heads to prepare and consolidate annual forecast, budgets, and related key performance indicators, ensuring alignment to the approved Group strategic objectives.
Assist group subsidiaries with quarterly performance forecasting and preparation of future rolling business plans
Periodic budget variance analysis review and reporting
Ensure capital budgets for the business units are reviewed and approved.
Support the ICAAP and stress testing process at the group level for management oversight and internal control, ensuring engagement with all stakeholders and timely submission in line with regulatory requirements.
Develop long-term business projections for EGH businesses as part of strategic planning and supporting Mergers & acquisitions activities.
Conduct cost benefit analysis review on capital and operational expenditure, support on business case development and assessment of return on investment.
Prepare subsidiary performance analysis covering all group entities, business segments reports, product performance, key performance indicators and performance against budget, and providing actionable insights to senior management for decision making.
Review and compilation of accurate subsidiary Board papers and investor briefing presentations on quarterly basis
Assist with development and tracking of performance scorecards for Group Job families e.g. Group Corporate banking
Identify inefficiencies in business processes and recommend improvements.
Train, coach, mentor and provide leadership to a team of analysts.
Work with various departments to streamline operations and improve productivity.
Carry out industry analysis/bank peer review on quarterly basis including market share analysis to advise management on the prevailing business environment and enhance decision making
Review and preparation of cost efficiency reports and identification of areas of cost optimization
Qualifications
Qualifications, Experience & Key Competencies
Hold a bachelor’s degree in a business-related field from a recognized institution. A master’s degree is an added advantage
At least 5-8 years relevant commercial and/ or management reporting experience, including exposure to senior executives and directors
Experience gained at a Big Four audit firm or an equivalent international accounting firm is considered an added advantage.
Highly developed written and verbal communication and presentation skills.
Knowledge of accounting best practices and regulations. CPA/ ACCA qualification or equivalent required
Working knowledge of Oracle ERP, Oracle BI, Oracle ERP SQL, PowerBI and data analytics languages (Python, SQL, R e.t.c) will be an added advantage
Strong analytical skills.
Excellent knowledge of Microsoft office suite – Ms-Excel and PowerPoint:
Experience in the following areas; Financial Analysis & performance management, Business Partnering and Stakeholder management",https://www.myjobmag.co.ke/job/group-business-performance-manager-equity-bank-kenya
Business Banker - Hurlingham Branch at HF Group,"Principle Accountabilities
Cross-selling of HFC Banks products by establishing new relationships in order to grow both assets and liabilities book.
Maintaining customer relations by regular contact to ensure customer satisfaction and business continuity
To review accounting opening forms and loan applications by scrutinizing the documents to ensure they are KYC Compliant.
To check data entry by verifying the data captured against source documents to ensure accuracy in data capture.
To analyze mortgage loan applications by interviewing the customers.
To identify customers' borrowing needs by interviewing so as to ensure selling of the right mortgage product.
 To safeguard bank assets by being a dual custodian to minimize frauds and losses
Key Competencies and Skills
Technical competencies: selling skills, analytical skills, negotiation skills, supervisory     skills, IT Skills, report writing, communication skills and Product knowledge 
General competencies: Team Work, Listening skills
Minimum Qualifications, Knowledge and Experience
Education: A Business related degree
Experience: 3 years in Banking Industry",https://www.myjobmag.co.ke/job/business-banker-hurlingham-branch-hf-group
